48,0,400,1365
0,48,400,1365
48,16,400,1365
48,32,400,1365
49,0,400,1365
0,49,400,1365
49,17,400,1365
49,33,400,1365
50,0,400,1365
0,50,400,1365
50,18,400,1365
50,34,400,1365
51,0,400,1365
0,51,400,1365
51,19,400,1365
51,35,400,1365
52,1,400,1365
1,52,400,1365
52,16,400,1365
52,36,400,1365
53,1,400,1365
1,53,400,1365
53,17,400,1365
53,37,400,1365
54,1,400,1365
1,54,400,1365
54,18,400,1365
54,38,400,1365
55,1,400,1365
1,55,400,1365
55,19,400,1365
55,39,400,1365
56,2,400,1365
2,56,400,1365
56,16,400,1365
56,40,400,1365
57,2,400,1365
2,57,400,1365
57,17,400,1365
57,41,400,1365
58,2,400,1365
2,58,400,1365
58,18,400,1365
58,42,400,1365
59,2,400,1365
2,59,400,1365
59,19,400,1365
59,43,400,1365
60,3,400,1365
3,60,400,1365
60,16,400,1365
60,44,400,1365
61,3,400,1365
3,61,400,1365
61,17,400,1365
61,45,400,1365
62,3,400,1365
3,62,400,1365
62,18,400,1365
62,46,400,1365
63,3,400,1365
3,63,400,1365
63,19,400,1365
63,47,400,1365
64,4,400,1365
4,64,400,1365
64,20,400,1365
64,32,400,1365
65,4,400,1365
4,65,400,1365
65,21,400,1365
65,33,400,1365
66,4,400,1365
4,66,400,1365
66,22,400,1365
66,34,400,1365
67,4,400,1365
4,67,400,1365
67,23,400,1365
67,35,400,1365
68,5,400,1365
5,68,400,1365
68,20,400,1365
68,36,400,1365
69,5,400,1365
5,69,400,1365
69,21,400,1365
69,37,400,1365
70,5,400,1365
5,70,400,1365
70,22,400,1365
70,38,400,1365
71,5,400,1365
5,71,400,1365
71,23,400,1365
71,39,400,1365
72,6,400,1365
6,72,400,1365
72,20,400,1365
72,40,400,1365
73,6,400,1365
6,73,400,1365
73,21,400,1365
73,41,400,1365
74,6,400,1365
6,74,400,1365
74,22,400,1365
74,42,400,1365
75,6,400,1365
6,75,400,1365
75,23,400,1365
75,43,400,1365
76,7,400,1365
7,76,400,1365
76,20,400,1365
76,44,400,1365
77,7,400,1365
7,77,400,1365
77,21,400,1365
77,45,400,1365
78,7,400,1365
7,78,400,1365
78,22,400,1365
78,46,400,1365
79,7,400,1365
7,79,400,1365
79,23,400,1365
79,47,400,1365
80,8,400,1365
8,80,400,1365
80,24,400,1365
80,32,400,1365
81,8,400,1365
8,81,400,1365
81,25,400,1365
81,33,400,1365
82,8,400,1365
8,82,400,1365
82,26,400,1365
82,34,400,1365
83,8,400,1365
8,83,400,1365
83,27,400,1365
83,35,400,1365
84,9,400,1365
9,84,400,1365
84,24,400,1365
84,36,400,1365
85,9,400,1365
9,85,400,1365
85,25,400,1365
85,37,400,1365
86,9,400,1365
9,86,400,1365
86,26,400,1365
86,38,400,1365
87,9,400,1365
9,87,400,1365
87,27,400,1365
87,39,400,1365
88,10,400,1365
10,88,400,1365
88,24,400,1365
88,40,400,1365
89,10,400,1365
10,89,400,1365
89,25,400,1365
89,41,400,1365
90,10,400,1365
10,90,400,1365
90,26,400,1365
90,42,400,1365
91,10,400,1365
10,91,400,1365
91,27,400,1365
91,43,400,1365
92,11,400,1365
11,92,400,1365
92,24,400,1365
92,44,400,1365
93,11,400,1365
11,93,400,1365
93,25,400,1365
93,45,400,1365
94,11,400,1365
11,94,400,1365
94,26,400,1365
94,46,400,1365
95,11,400,1365
11,95,400,1365
95,27,400,1365
95,47,400,1365
96,12,400,1365
12,96,400,1365
96,28,400,1365
96,32,400,1365
97,12,400,1365
12,97,400,1365
97,29,400,1365
97,33,400,1365
98,12,400,1365
12,98,400,1365
98,30,400,1365
98,34,400,1365
99,12,400,1365
12,99,400,1365
99,31,400,1365
99,35,400,1365
100,13,400,1365
13,100,400,1365
100,28,400,1365
100,36,400,1365
101,13,400,1365
13,101,400,1365
101,29,400,1365
101,37,400,1365
102,13,400,1365
13,102,400,1365
102,30,400,1365
102,38,400,1365
103,13,400,1365
13,103,400,1365
103,31,400,1365
103,39,400,1365
104,14,400,1365
14,104,400,1365
104,28,400,1365
104,40,400,1365
105,14,400,1365
14,105,400,1365
105,29,400,1365
105,41,400,1365
106,14,400,1365
14,106,400,1365
106,30,400,1365
106,42,400,1365
107,14,400,1365
14,107,400,1365
107,31,400,1365
107,43,400,1365
108,15,400,1365
15,108,400,1365
108,28,400,1365
108,44,400,1365
109,15,400,1365
15,109,400,1365
109,29,400,1365
109,45,400,1365
110,15,400,1365
15,110,400,1365
110,30,400,1365
110,46,400,1365
111,15,400,1365
15,111,400,1365
111,31,400,1365
111,47,400,1365
