0,92,93,125
0,93,94,125
0,94,95,125
0,95,96,125
0,96,97,125
0,97,98,125
0,98,99,125
0,99,92,125
0,100,101,125
0,101,102,125
0,102,103,125
0,103,104,125
0,104,105,125
0,105,106,125
0,106,107,125
0,107,100,125
0,108,109,125
0,109,110,125
0,110,111,125
0,111,112,125
0,112,113,125
0,113,114,125
0,114,115,125
0,115,108,125
0,116,117,125
0,117,118,125
0,118,119,125
0,119,120,125
0,120,121,125
0,121,122,125
0,122,123,125
0,123,116,125
0,124,125,125
0,125,126,125
0,126,127,125
0,127,128,125
0,128,129,125
0,129,130,125
0,130,131,125
0,131,124,125
0,132,133,125
0,133,134,125
0,134,135,125
0,135,136,125
0,136,137,125
0,137,138,125
0,138,139,125
0,139,132,125
0,140,141,125
0,141,142,125
0,142,143,125
0,143,144,125
0,144,145,125
0,145,146,125
0,146,147,125
0,147,140,125
0,148,149,125
0,149,150,125
0,150,151,125
0,151,152,125
0,152,153,125
0,153,154,125
0,154,155,125
0,155,148,125
1,92,93,125
1,93,94,125
1,94,95,125
1,95,96,125
1,96,97,125
1,97,98,125
1,98,99,125
1,99,92,125
1,100,101,125
1,101,102,125
1,102,103,125
1,103,104,125
1,104,105,125
1,105,106,125
1,106,107,125
1,107,100,125
1,108,109,125
1,109,110,125
1,110,111,125
1,111,112,125
1,112,113,125
1,113,114,125
1,114,115,125
1,115,108,125
1,116,117,125
1,117,118,125
1,118,119,125
1,119,120,125
1,120,121,125
1,121,122,125
1,122,123,125
1,123,116,125
1,124,125,125
1,125,126,125
1,126,127,125
1,127,128,125
1,128,129,125
1,129,130,125
1,130,131,125
1,131,124,125
1,132,133,125
1,133,134,125
1,134,135,125
1,135,136,125
1,136,137,125
1,137,138,125
1,138,139,125
1,139,132,125
1,140,141,125
1,141,142,125
1,142,143,125
1,143,144,125
1,144,145,125
1,145,146,125
1,146,147,125
1,147,140,125
1,148,149,125
1,149,150,125
1,150,151,125
1,151,152,125
1,152,153,125
1,153,154,125
1,154,155,125
1,155,148,125
2,92,93,125
2,93,94,125
2,94,95,125
2,95,96,125
2,96,97,125
2,97,98,125
2,98,99,125
2,99,92,125
2,100,101,125
2,101,102,125
2,102,103,125
2,103,104,125
2,104,105,125
2,105,106,125
2,106,107,125
2,107,100,125
2,108,109,125
2,109,110,125
2,110,111,125
2,111,112,125
2,112,113,125
2,113,114,125
2,114,115,125
2,115,108,125
2,116,117,125
2,117,118,125
2,118,119,125
2,119,120,125
2,120,121,125
2,121,122,125
2,122,123,125
2,123,116,125
2,124,125,125
2,125,126,125
2,126,127,125
2,127,128,125
2,128,129,125
2,129,130,125
2,130,131,125
2,131,124,125
2,132,133,125
2,133,134,125
2,134,135,125
2,135,136,125
2,136,137,125
2,137,138,125
2,138,139,125
2,139,132,125
2,140,141,125
2,141,142,125
2,142,143,125
2,143,144,125
2,144,145,125
2,145,146,125
2,146,147,125
2,147,140,125
2,148,149,125
2,149,150,125
2,150,151,125
2,151,152,125
2,152,153,125
2,153,154,125
2,154,155,125
2,155,148,125
3,92,93,125
3,93,94,125
3,94,95,125
3,95,96,125
3,96,97,125
3,97,98,125
3,98,99,125
3,99,92,125
3,100,101,125
3,101,102,125
3,102,103,125
3,103,104,125
3,104,105,125
3,105,106,125
3,106,107,125
3,107,100,125
3,108,109,125
3,109,110,125
3,110,111,125
3,111,112,125
3,112,113,125
3,113,114,125
3,114,115,125
3,115,108,125
3,116,117,125
3,117,118,125
3,118,119,125
3,119,120,125
3,120,121,125
3,121,122,125
3,122,123,125
3,123,116,125
3,124,125,125
3,125,126,125
3,126,127,125
3,127,128,125
3,128,129,125
3,129,130,125
3,130,131,125
3,131,124,125
3,132,133,125
3,133,134,125
3,134,135,125
3,135,136,125
3,136,137,125
3,137,138,125
3,138,139,125
3,139,132,125
3,140,141,125
3,141,142,125
3,142,143,125
3,143,144,125
3,144,145,125
3,145,146,125
3,146,147,125
3,147,140,125
3,148,149,125
3,149,150,125
3,150,151,125
3,151,152,125
3,152,153,125
3,153,154,125
3,154,155,125
3,155,148,125
4,92,93,125
4,93,94,125
4,94,95,125
4,95,96,125
4,96,97,125
4,97,98,125
4,98,99,125
4,99,92,125
4,100,101,125
4,101,102,125
4,102,103,125
4,103,104,125
4,104,105,125
4,105,106,125
4,106,107,125
4,107,100,125
4,108,109,125
4,109,110,125
4,110,111,125
4,111,112,125
4,112,113,125
4,113,114,125
4,114,115,125
4,115,108,125
4,116,117,125
4,117,118,125
4,118,119,125
4,119,120,125
4,120,121,125
4,121,122,125
4,122,123,125
4,123,116,125
4,124,125,125
4,125,126,125
4,126,127,125
4,127,128,125
4,128,129,125
4,129,130,125
4,130,131,125
4,131,124,125
4,132,133,125
4,133,134,125
4,134,135,125
4,135,136,125
4,136,137,125
4,137,138,125
4,138,139,125
4,139,132,125
4,140,141,125
4,141,142,125
4,142,143,125
4,143,144,125
4,144,145,125
4,145,146,125
4,146,147,125
4,147,140,125
4,148,149,125
4,149,150,125
4,150,151,125
4,151,152,125
4,152,153,125
4,153,154,125
4,154,155,125
4,155,148,125
5,92,93,125
5,93,94,125
5,94,95,125
5,95,96,125
5,96,97,125
5,97,98,125
5,98,99,125
5,99,92,125
5,100,101,125
5,101,102,125
5,102,103,125
5,103,104,125
5,104,105,125
5,105,106,125
5,106,107,125
5,107,100,125
5,108,109,125
5,109,110,125
5,110,111,125
5,111,112,125
5,112,113,125
5,113,114,125
5,114,115,125
5,115,108,125
5,116,117,125
5,117,118,125
5,118,119,125
5,119,120,125
5,120,121,125
5,121,122,125
5,122,123,125
5,123,116,125
5,124,125,125
5,125,126,125
5,126,127,125
5,127,128,125
5,128,129,125
5,129,130,125
5,130,131,125
5,131,124,125
5,132,133,125
5,133,134,125
5,134,135,125
5,135,136,125
5,136,137,125
5,137,138,125
5,138,139,125
5,139,132,125
5,140,141,125
5,141,142,125
5,142,143,125
5,143,144,125
5,144,145,125
5,145,146,125
5,146,147,125
5,147,140,125
5,148,149,125
5,149,150,125
5,150,151,125
5,151,152,125
5,152,153,125
5,153,154,125
5,154,155,125
5,155,148,125
6,92,93,125
6,93,94,125
6,94,95,125
6,95,96,125
6,96,97,125
6,97,98,125
6,98,99,125
6,99,92,125
6,100,101,125
6,101,102,125
6,102,103,125
6,103,104,125
6,104,105,125
6,105,106,125
6,106,107,125
6,107,100,125
6,108,109,125
6,109,110,125
6,110,111,125
6,111,112,125
6,112,113,125
6,113,114,125
6,114,115,125
6,115,108,125
6,116,117,125
6,117,118,125
6,118,119,125
6,119,120,125
6,120,121,125
6,121,122,125
6,122,123,125
6,123,116,125
6,124,125,125
