0,688,689,100000000
0,688,690,100000000
0,688,691,100000000
0,688,692,100000000
0,688,693,100000000
0,688,694,100000000
0,688,695,100000000
0,688,696,100000000
0,688,697,100000000
0,688,698,100000000
0,688,699,100000000
0,688,700,100000000
0,688,701,100000000
0,688,702,100000000
0,688,703,100000000
0,688,704,100000000
0,688,705,100000000
0,688,706,100000000
0,688,707,100000000
0,688,708,100000000
0,688,709,100000000
0,688,710,100000000
0,688,711,100000000
0,688,712,100000000
0,688,713,100000000
0,688,714,100000000
0,688,715,100000000
0,688,716,100000000
0,688,717,100000000
0,688,718,100000000
0,688,719,100000000
0,688,720,100000000
0,688,721,100000000
0,688,722,100000000
0,688,723,100000000
0,688,724,100000000
0,688,725,100000000
0,688,726,100000000
0,688,727,100000000
0,688,728,100000000
0,688,729,100000000
0,688,730,100000000
0,688,731,100000000
0,688,732,100000000
0,688,733,100000000
0,688,734,100000000
0,688,735,100000000
0,688,736,100000000
0,688,737,100000000
0,688,738,100000000
0,688,739,100000000
0,688,740,100000000
0,688,741,100000000
0,688,742,100000000
0,688,743,100000000
0,688,744,100000000
0,688,745,100000000
0,688,746,100000000
0,688,747,100000000
0,688,748,100000000
0,688,749,100000000
0,688,750,100000000
0,688,751,100000000
0,688,752,100000000
0,688,753,100000000
0,688,754,100000000
0,688,755,100000000
0,688,756,100000000
0,688,757,100000000
0,688,758,100000000
0,688,759,100000000
0,688,760,100000000
0,688,761,100000000
0,688,762,100000000
0,688,763,100000000
0,688,764,100000000
0,688,765,100000000
0,688,766,100000000
0,688,767,100000000
0,688,768,100000000
0,688,769,100000000
0,688,770,100000000
0,688,771,100000000
0,688,772,100000000
0,688,773,100000000
0,688,774,100000000
0,688,775,100000000
0,688,776,100000000
0,688,777,100000000
0,688,778,100000000
0,688,779,100000000
0,688,780,100000000
0,688,781,100000000
0,688,782,100000000
0,688,783,100000000
0,688,784,100000000
0,688,785,100000000
0,688,786,100000000
0,688,787,100000000
0,688,788,100000000
0,688,789,100000000
0,688,790,100000000
0,688,791,100000000
0,688,792,100000000
0,688,793,100000000
0,688,794,100000000
0,688,795,100000000
0,688,796,100000000
0,688,797,100000000
0,688,798,100000000
0,688,799,100000000
0,688,800,100000000
0,688,801,100000000
0,688,802,100000000
0,688,803,100000000
0,688,804,100000000
0,688,805,100000000
0,688,806,100000000
0,688,807,100000000
0,688,808,100000000
0,688,809,100000000
0,688,810,100000000
0,688,811,100000000
0,688,812,100000000
0,688,813,100000000
0,688,814,100000000
0,688,815,100000000
0,688,816,100000000
0,688,817,100000000
0,688,818,100000000
0,688,819,100000000
0,688,820,100000000
0,688,821,100000000
0,688,822,100000000
0,688,823,100000000
0,688,824,100000000
0,688,825,100000000
0,688,826,100000000
0,688,827,100000000
0,688,828,100000000
0,688,829,100000000
0,688,830,100000000
0,688,831,100000000
0,688,832,100000000
0,688,833,100000000
0,688,834,100000000
0,688,835,100000000
0,688,836,100000000
0,688,837,100000000
0,688,838,100000000
0,688,839,100000000
0,688,840,100000000
0,688,841,100000000
0,688,842,100000000
0,688,843,100000000
0,688,844,100000000
0,688,845,100000000
0,688,846,100000000
0,688,847,100000000
0,688,848,100000000
0,688,849,100000000
0,688,850,100000000
0,688,851,100000000
0,688,852,100000000
0,688,853,100000000
0,688,854,100000000
0,688,855,100000000
0,688,856,100000000
0,688,857,100000000
0,688,858,100000000
0,688,859,100000000
0,688,860,100000000
0,688,861,100000000
0,688,862,100000000
0,688,863,100000000
0,688,864,100000000
0,688,865,100000000
0,688,866,100000000
0,688,867,100000000
0,688,868,100000000
0,688,869,100000000
0,688,870,100000000
0,688,871,100000000
0,688,872,100000000
0,688,873,100000000
0,688,874,100000000
0,688,875,100000000
0,688,876,100000000
0,688,877,100000000
0,688,878,100000000
0,688,879,100000000
0,688,880,100000000
0,688,881,100000000
0,688,882,100000000
0,688,883,100000000
0,688,884,100000000
0,688,885,100000000
0,688,886,100000000
0,688,887,100000000
0,688,888,100000000
0,688,889,100000000
0,688,890,100000000
0,688,891,100000000
0,688,892,100000000
0,688,893,100000000
0,688,894,100000000
0,688,895,100000000
0,688,896,100000000
0,688,897,100000000
0,688,898,100000000
0,688,899,100000000
0,688,900,100000000
0,688,901,100000000
0,688,902,100000000
0,688,903,100000000
0,688,904,100000000
0,688,905,100000000
0,688,906,100000000
0,688,907,100000000
0,688,908,100000000
0,688,909,100000000
0,688,910,100000000
0,688,911,100000000
0,688,912,100000000
0,688,913,100000000
0,688,914,100000000
0,688,915,100000000
0,688,916,100000000
0,688,917,100000000
0,688,918,100000000
0,688,919,100000000
0,688,920,100000000
0,688,921,100000000
0,688,922,100000000
0,688,923,100000000
0,688,924,100000000
0,688,925,100000000
0,688,926,100000000
0,688,927,100000000
0,688,928,100000000
0,688,929,100000000
0,688,930,100000000
0,688,931,100000000
0,688,932,100000000
0,688,933,100000000
0,688,934,100000000
0,688,935,100000000
0,688,936,100000000
0,688,937,100000000
0,688,938,100000000
0,688,939,100000000
0,688,940,100000000
0,688,941,100000000
0,688,942,100000000
0,688,943,100000000
0,688,944,100000000
0,688,945,100000000
0,688,946,100000000
0,688,947,100000000
0,688,948,100000000
0,688,949,100000000
0,688,950,100000000
0,688,951,100000000
0,688,952,100000000
0,688,953,100000000
0,688,954,100000000
0,688,955,100000000
0,688,956,100000000
0,688,957,100000000
0,688,958,100000000
0,688,959,100000000
0,688,960,100000000
0,688,961,100000000
0,688,962,100000000
0,688,963,100000000
0,688,964,100000000
0,688,965,100000000
0,688,966,100000000
0,688,967,100000000
0,688,968,100000000
0,688,969,100000000
0,688,970,100000000
0,688,971,100000000
0,688,972,100000000
0,688,973,100000000
0,688,974,100000000
0,688,975,100000000
0,688,976,100000000
0,688,977,100000000
0,688,978,100000000
0,688,979,100000000
0,688,980,100000000
0,688,981,100000000
0,688,982,100000000
0,688,983,100000000
0,688,984,100000000
0,688,985,100000000
0,688,986,100000000
0,688,987,100000000
0,688,988,100000000
0,688,989,100000000
0,688,990,100000000
0,688,991,100000000
0,688,992,100000000
0,688,993,100000000
0,688,994,100000000
0,688,995,100000000
0,688,996,100000000
0,688,997,100000000
0,688,998,100000000
0,688,999,100000000
0,688,1000,100000000
0,688,1001,100000000
0,688,1002,100000000
0,688,1003,100000000
0,688,1004,100000000
0,688,1005,100000000
0,688,1006,100000000
0,688,1007,100000000
0,688,1008,100000000
0,688,1009,100000000
0,688,1010,100000000
0,688,1011,100000000
0,688,1012,100000000
0,688,1013,100000000
0,688,1014,100000000
0,688,1015,100000000
0,688,1016,100000000
0,688,1017,100000000
0,688,1018,100000000
0,688,1019,100000000
0,688,1020,100000000
0,688,1021,100000000
0,688,1022,100000000
0,688,1023,100000000
0,688,1024,100000000
0,688,1025,100000000
0,688,1026,100000000
0,688,1027,100000000
0,688,1028,100000000
0,688,1029,100000000
0,688,1030,100000000
0,688,1031,100000000
0,688,1032,100000000
0,688,1033,100000000
0,688,1034,100000000
0,688,1035,100000000
0,688,1036,100000000
0,688,1037,100000000
0,688,1038,100000000
0,688,1039,100000000
0,688,1040,100000000
0,688,1041,100000000
0,688,1042,100000000
0,688,1043,100000000
0,688,1044,100000000
0,688,1045,100000000
0,688,1046,100000000
0,688,1047,100000000
0,688,1048,100000000
0,688,1049,100000000
0,688,1050,100000000
0,688,1051,100000000
0,688,1052,100000000
0,688,1053,100000000
0,688,1054,100000000
0,688,1055,100000000
0,688,1056,100000000
0,688,1057,100000000
0,688,1058,100000000
0,688,1059,100000000
0,688,1060,100000000
0,688,1061,100000000
0,688,1062,100000000
0,688,1063,100000000
0,688,1064,100000000
0,688,1065,100000000
0,688,1066,100000000
0,688,1067,100000000
0,688,1068,100000000
0,688,1069,100000000
0,688,1070,100000000
0,688,1071,100000000
0,688,1072,100000000
0,688,1073,100000000
0,688,1074,100000000
0,688,1075,100000000
0,688,1076,100000000
0,688,1077,100000000
0,688,1078,100000000
0,688,1079,100000000
0,688,1080,100000000
0,688,1081,100000000
0,688,1082,100000000
0,688,1083,100000000
0,688,1084,100000000
0,688,1085,100000000
0,688,1086,100000000
0,688,1087,100000000
0,688,1088,100000000
0,688,1089,100000000
0,688,1090,100000000
0,688,1091,100000000
0,688,1092,100000000
0,688,1093,100000000
0,688,1094,100000000
0,688,1095,100000000
0,688,1096,100000000
0,688,1097,100000000
0,688,1098,100000000
0,688,1099,100000000
0,688,1100,100000000
0,688,1101,100000000
0,688,1102,100000000
0,688,1103,100000000
0,688,1104,100000000
0,688,1105,100000000
0,688,1106,100000000
0,688,1107,100000000
0,688,1108,100000000
0,688,1109,100000000
0,688,1110,100000000
0,688,1111,100000000
0,688,1112,100000000
0,688,1113,100000000
0,688,1114,100000000
0,688,1115,100000000
0,688,1116,100000000
0,688,1117,100000000
0,688,1118,100000000
0,688,1119,100000000
0,688,1120,100000000
0,688,1121,100000000
0,688,1122,100000000
0,688,1123,100000000
0,688,1124,100000000
0,688,1125,100000000
0,688,1126,100000000
0,688,1127,100000000
0,688,1128,100000000
0,688,1129,100000000
0,688,1130,100000000
0,688,1131,100000000
0,688,1132,100000000
0,688,1133,100000000
0,688,1134,100000000
0,688,1135,100000000
0,688,1136,100000000
0,688,1137,100000000
0,688,1138,100000000
0,688,1139,100000000
0,688,1140,100000000
0,688,1141,100000000
0,688,1142,100000000
0,688,1143,100000000
0,688,1144,100000000
0,688,1145,100000000
0,688,1146,100000000
0,688,1147,100000000
0,688,1148,100000000
0,688,1149,100000000
0,688,1150,100000000
0,688,1151,100000000
0,688,1152,100000000
0,688,1153,100000000
0,688,1154,100000000
0,688,1155,100000000
0,688,1156,100000000
0,688,1157,100000000
0,688,1158,100000000
0,688,1159,100000000
0,688,1160,100000000
0,688,1161,100000000
0,688,1162,100000000
0,688,1163,100000000
0,688,1164,100000000
0,688,1165,100000000
0,688,1166,100000000
0,688,1167,100000000
0,688,1168,100000000
0,688,1169,100000000
0,688,1170,100000000
0,688,1171,100000000
0,688,1172,100000000
0,688,1173,100000000
0,688,1174,100000000
0,688,1175,100000000
0,688,1176,100000000
0,688,1177,100000000
0,688,1178,100000000
0,688,1179,100000000
0,688,1180,100000000
